,doc_id,agreement_id,sentence_number,entity,entity_type,per_correction,corrected_entity_person,person_affiliation,org_correction,corrected_entity_org,entity_correction,entity_abr
763,8,1551,23, Union Ministries, ORG ,,Other,,,Other,n/a,
764,8,1551,23, Chin State, ORG ,,Other,,,Other,n/a,
765,8,1551,23, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
766,8,1551,24, Chin State, PERSON ,,Other,,,Other,n/a,
767,8,1551,24, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
768,8,1551,24, Memorandum Understanding (, ORG ,,Other,,,Other,n/a,
769,8,1551,24, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
770,8,1551,24, Union Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
771,8,1551,25, Chin, PERSON ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
772,8,1551,26, State, ORG ,,Other,,,Other,n/a,
773,8,1551,26, District, GPE ,,Other,,,Other,n/a,
774,8,1551,26, Village, PERSON ,,Other,,,Other,n/a,
775,8,1551,26, Government ’s Order, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
776,8,1551,28, Visas, GPE ,,Other,,,Other,n/a,
777,8,1551,28, Chin, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
778,8,1551,28, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
779,8,1551,28, Union Myanmar, ORG ,,Other,,,Other,n/a,
780,8,1551,29, Chin National Day, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
781,8,1551,31, Chin National Army, ORG ,,Other,,,Other,n/a,
782,8,1551,33, Peace Team, ORG ,,Other,,,Other,n/a,
783,8,1551,33, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
784,8,1551,33, CNA, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
785,8,1551,34, Chin State, ORG ,,Other,,,Other,n/a,
786,8,1551,34, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
787,8,1551,35, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
788,8,1551,35, National Identity Card, ORG ,,Other,,,Other,n/a,
789,8,1551,35, Immigration Department, ORG ,,Other,,,Other,n/a,
790,8,1551,36, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
791,8,1551,37, Chin National, ORG ,,Other,,,Other,n/a,
792,8,1551,37, Chin National Army, ORG ,,Other,,,Other,n/a,
793,8,1551,45, Ceasefire Monitoring Body , PERSON ,,Other,,,Other,n/a,
794,8,1551,46, Chin Peace Tranquility Committee, ORG ,,Other,,,Other,n/a,
795,8,1551,47, Ceasefire Monitoring Body, ORG ,,Other,,,Other,n/a,
796,8,1551,47, Union Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
797,8,1551,47, Myanmar Army, ORG ,,Other,,,Other,n/a,
798,8,1551,47, Myanmar Police Force, ORG ,,Other,,,Other,n/a,
799,8,1551,47, Chin National, ORG ,,Other,,,Other,n/a,
800,8,1551,47, Chin National Army, ORG ,,Other,,,Other,n/a,
801,8,1551,50, Chin State Border Areas Security Affairs, ORG ,,Other,,,Other,n/a,
802,8,1551,50, Liaison, PERSON ,,Other,,,Other,n/a,
803,8,1551,50, Chin National, ORG ,,Other,,,Other,n/a,
804,8,1551,50, Chin National Army, ORG ,,Other,,,Other,n/a,
805,8,1551,50, Chin National Army, ORG ,,Other,,,Other,n/a,
806,8,1551,50, Myanmar Army Police Force, ORG ,,Other,,,Other,n/a,
807,8,1551,50, Chin Peace Monitoring Body, ORG ,,Other,,,Other,n/a,
808,8,1551,51, Liaison Officer, PERSON ,,Other,,,Other,n/a,
809,8,1551,51, Chin National / Chin National Army, ORG ,,Other,,,Other,n/a,
810,8,1551,51, Myanmar Army, ORG ,,Other,,,Other,n/a,
811,8,1551,51, Ceasefire Monitoring Body, ORG ,,Other,,,Other,n/a,
812,8,1551,53, CNF, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
813,8,1551,53, Chin State Government, ORG ,,Other,,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
814,8,1551,53, Northwestern Commands, ORG ,,Other,,,Other,n/a,
815,8,1551,53, Myanmar Army, ORG ,,Other,,,Other,n/a,
816,8,1551,53, Union Peace Team Crisis Mediating Body, ORG ,,Other,,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
817,8,1551,54, Union Guesthouse, ORG ,,Other,,,Other,n/a,
818,8,1551,54, Hakha, GPE ,,Other,,,Other,n/a,
819,8,1551,54, Chin State, GPE ,,Other,,,Other,n/a,
820,8,1551,55, Union, ORG ,,Other,,,Other,n/a,
821,9,1552,0, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
822,9,1552,0, Karen State, PERSON ,,Other,,,Other,n/a,
823,9,1552,1, Aung Lwin, PERSON ,Col. Aung Lwin,PER,Karen State Government,,Other,Col. Aung Lwin,
824,9,1552,1, Kalo Htoo Baw U Saw Mu Shay, PERSON ,U Saw Mu Shay,PER,DKBA-5,,Other,U Saw Mu Shay,
825,9,1552,1, Unofficial Translation, ORG ,,Other,,,Other,n/a,
826,9,1552,1, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
827,9,1552,1, Karen State, GPE ,,Other,,,Other,n/a,
828,9,1552,2, Kalo Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
829,9,1552,2, Sonsee, GPE ,,Other,,,Other,n/a,
830,9,1552,3, Kaloh Htoo Baw, ORG ,,Other,DKBA-5,,Other,n/a,
831,9,1552,3, Myawaddy, ORG ,,Other,,,Other,n/a,
832,9,1552,5, Kaloh Htoo Baw, PERSON ,,Other,DKBA-5,,Other,n/a,
833,9,1552,6, Gen Saw Lar Pwe, PERSON ,Maj. Gen Saw Lar Pwe,PER,Government of the Republic of the Union of Myanmar,,Other,Maj. Gen Saw Lar Pwe,
834,10,1553,0, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
835,10,1553,0, Burmese Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
836,10,1553,0, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
837,10,1553,0, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
838,10,1553,1, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
839,10,1553,2, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
840,10,1553,3, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
841,10,1553,3, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
842,10,1553,4, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
843,10,1553,5, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
844,11,1555,0, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
845,11,1555,0, U Thein Zaw, PERSON ,U Thein Zaw,PER,Government of the Republic of the Union of Myanmar,,Other,U Thein Zaw,
846,11,1555,0, U Win Tun, ORG ,U Win Tun,PER,Government of the Republic of the Union of Myanmar,,Other,U Win Tun,
847,11,1555,0, Special Region, GPE ,,Other,,,Other,n/a,
848,11,1555,0, Sai Lin, PERSON ,,Other,,,Other,n/a,
849,11,1555,0, U San Pae, PERSON ,,Other,,,Other,n/a,
850,11,1555,0, U Kham Maung, PERSON ,,Other,,,Other,n/a,
851,11,1555,0, Special Region, LOC ,,Other,,,Other,n/a,
852,11,1555,2, Kengtung, GPE ,,Other,,,Other,n/a,
853,11,1555,3, Special Region, GPE ,,Other,,,Other,n/a,
854,11,1555,4, Special Region, GPE ,,Other,,,Other,n/a,
855,11,1555,5, Special Region, GPE ,,Other,,,Other,n/a,
856,11,1555,6, Special Region, GPE ,,Other,,,Other,n/a,
857,11,1555,6, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
858,11,1555,6, Special Region, GPE ,,Other,,,Other,n/a,
859,11,1555,7, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
860,11,1555,8, State, ORG ,,Other,,,Other,n/a,
861,11,1555,8, State, ORG ,,Other,,,Other,n/a,
862,11,1555,8, Special Region, GPE ,,Other,,,Other,n/a,
863,11,1555,8, State, ORG ,,Other,,,Other,n/a,
864,12,1557,0, NMSP Government, ORG ,,Other,,,Other,n/a,
865,12,1557,0, Strand Hotel Mawlamyine, ORG ,,Other,,,Other,n/a,
866,12,1557,0, Mon State, GPE ,,Other,,,Other,n/a,
867,12,1557,0, Peacemaking Group, ORG ,,Other,,,Other,n/a,
868,12,1557,0, Union, ORG ,,Other,,,Other,n/a,
869,12,1557,0, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
870,12,1557,0, Union, ORG ,,Other,,,Other,n/a,
871,12,1557,0, U Soe Thein, PERSON ,,Other,,,Other,n/a,
872,12,1557,0, Union, ORG ,,Other,,,Other,n/a,
873,12,1557,0, U Zaw Min, PERSON ,,Other,,,Other,n/a,
874,12,1557,0, Union, ORG ,,Other,,,Other,n/a,
875,12,1557,0, U Win Tun, PERSON ,U Win Tun,PER,Government of the Republic of the Union of Myanmar,,Other,U Win Tun,
876,12,1557,0, State, ORG ,,Other,,,Other,n/a,
877,12,1557,0, U Ohn Myint, ORG ,U Ohn Myint,PER,Government of the Republic of the Union of Myanmar,,Other,U Ohn Myint,
878,12,1557,0, South - East Command Maj - Gen Tin Maung Win, ORG ,,Other,,,Other,n/a,
879,12,1557,0, Mon State Security, ORG ,,Other,,,Other,n/a,
880,12,1557,0, Col Htay Myint Aung, PERSON ,,Other,,,Other,n/a,
881,12,1557,0, Grade, PERSON ,,Other,,,Other,n/a,
882,12,1557,0, Army ) Office, ORG ,,Other,,,Other,n/a,
883,12,1557,0, Grade, PERSON ,,Other,,,Other,n/a,
884,12,1557,0, Mon State, GPE ,,Other,,,Other,n/a,
885,12,1557,0, NMSP, ORG ,,Other,,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
886,12,1557,0, U Nai Rawsa, PERSON ,,Other,,,Other,n/a,
887,12,1557,1, State, ORG ,,Other,,,Other,n/a,
888,12,1557,1, Col Htay Myint Aung, ORG ,,Other,,,Other,n/a,
889,12,1557,1, NMSP, ORG ,,Other,,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
890,12,1557,1, NMSP CEC, ORG ,,Other,,,Other,n/a,
891,12,1557,1, U Nai Talanyi, PERSON ,,Other,,,Other,n/a,
892,12,1557,1, Union Ministers, ORG ,,Other,,,Other,n/a,
893,12,1557,1, U Soe Thein, ORG ,,Other,,,Other,n/a,
894,12,1557,1, U Zaw Min, ORG ,,Other,,,Other,n/a,
895,12,1557,1, U Win Tun, ORG ,U Win Tun,PER,Government of the Republic of the Union of Myanmar,,Other,U Win Tun,
896,12,1557,1, State, ORG ,,Other,,,Other,n/a,
897,12,1557,1, U Ohn Myint, ORG ,U Ohn Myint,PER,Government of the Republic of the Union of Myanmar,,Other,U Ohn Myint,
898,12,1557,3, Formation Union, ORG ,,Other,,,Other,n/a,
899,12,1557,7, NMSP, ORG ,,Other,,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
900,12,1557,20, Mon State, GPE ,,Other,,,Other,n/a,
901,12,1557,21, New Mon State Party, ORG ,,Other,,,Other,n/a,
902,12,1557,24, Remark, ORG ,,Other,,,Other,n/a,
903,12,1557,25, U Nai Talanyi, ORG ,,Other,,,Other,n/a,
904,12,1557,26, U Aung Min, PERSON ,U Aung Min,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Min,
905,12,1557,26, U Nai Rawsa, PERSON ,,Other,,,Other,n/a,
906,13,1558,0, NSCN - K, ORG ,,Other,,,Other,n/a,
907,13,1558,0, Kyi Naing, PERSON ,,Other,,,Other,n/a,
908,13,1558,0, Naga, PERSON ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
909,13,1558,0, NSCN, ORG ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
910,13,1558,0, Y Wantin Naga, PERSON ,,Other,,,Other,n/a,
911,13,1558,0, Station Hall, ORG ,,Other,,,Other,n/a,
912,13,1558,0, Khamti, GPE ,,Other,,,Other,n/a,
913,13,1558,0, Sagaing Region, GPE ,,Other,,,Other,n/a,
914,13,1558,2, Tatmadaw, PERSON ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
915,13,1558,2, NSCN, ORG ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
916,13,1558,3, NSCN, ORG ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
917,13,1558,3, Khamti, GPE ,,Other,,,Other,n/a,
918,13,1558,4, NSCN, ORG ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
919,13,1558,5, NSCN, ORG ,,Other,,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
920,14,1559,0, SSA - S Government Ceasefire Agreement, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
921,14,1559,0, Group, ORG ,,Other,,,Other,n/a,
922,14,1559,0, Taunggyi, GPE ,,Other,,,Other,n/a,
923,14,1559,0, Shan State, GPE ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
924,14,1559,12, Liaison, PERSON ,,Other,,,Other,n/a,
925,14,1559,12, Taunggyi, GPE ,,Other,,,Other,n/a,
926,14,1559,12, Kengtung, GPE ,,Other,,,Other,n/a,
927,14,1559,12, Kholam, PERSON ,,Other,,,Other,n/a,
928,14,1559,12, Tachilek, ORG ,,Other,,,Other,n/a,
929,14,1559,12, Mongton, GPE ,,Other,,,Other,n/a,
930,14,1559,17, Union Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
931,15,1560,0, SSA - S Government 11, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
932,15,1560,0, Union - Level, ORG ,,Other,,,Other,n/a,
933,15,1560,0, Taunggyi, GPE ,,Other,,,Other,n/a,
934,15,1560,0, Shan State, GPE ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
935,15,1560,2, Homain, GPE ,,Other,,,Other,n/a,
936,15,1560,2, Mong Hta, ORG ,,Other,,,Other,n/a,
937,15,1560,6, SSA, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
938,15,1560,8, Homain, GPE ,,Other,,,Other,n/a,
939,15,1560,8, Mong Hta, ORG ,,Other,,,Other,n/a,
940,15,1560,12, SSA - S, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
941,15,1560,12, Taunggyi, GPE ,,Other,,,Other,n/a,
942,15,1560,12, Kholam, GPE ,,Other,,,Other,n/a,
943,15,1560,12, Kengtung, GPE ,,Other,,,Other,n/a,
944,15,1560,12, Mong Hsat, PERSON ,,Other,,,Other,n/a,
945,15,1560,12, Tachileik, PERSON ,,Other,,,Other,n/a,
946,15,1560,12, Muse, ORG ,,Other,,,Other,n/a,
947,15,1560,12, Nanhkan, ORG ,,Other,,,Other,n/a,
948,15,1560,13, SSA, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
949,16,1561,0, SSA - S Government, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
950,16,1561,0, Union Peacemaking Work, ORG ,,Other,,,Other,n/a,
951,16,1561,1, Restoration Council Shan State / Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
952,16,1561,1, Kengtung, GPE ,,Other,,,Other,n/a,
953,16,1561,1, Shan State, GPE ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
954,16,1561,2, Shan Herald, ORG ,,Other,,,Other,n/a,
955,16,1561,4, UPWC, ORG ,,Other,,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
956,16,1561,6, Shan, PERSON ,,Other,,,Other,n/a,
957,16,1561,8, Tai Freedom, ORG ,,Other,,,Other,n/a,
958,17,1562,0, SSPP / SSA - N Government  Preliminary Peace, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
959,17,1562,0, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
960,17,1562,0, SSPP)/ Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
961,17,1562,0, Taunggyi, GPE ,,Other,,,Other,n/a,
962,17,1562,0, South, LOC ,,Other,,,Other,n/a,
963,17,1562,1, Taungtha Township, PERSON ,,Other,,,Other,n/a,
964,17,1562,1, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
965,17,1562,1, Myitkyina Township, PERSON ,,Other,,,Other,n/a,
966,17,1562,1, U Thein Zaw, PERSON ,U Thein Zaw,PER,Government of the Republic of the Union of Myanmar,,Other,U Thein Zaw,
967,17,1562,1, U Ohn Myint, ORG ,U Ohn Myint,PER,Government of the Republic of the Union of Myanmar,,Other,U Ohn Myint,
968,17,1562,1, U Win Tun, PERSON ,U Win Tun,PER,Government of the Republic of the Union of Myanmar,,Other,U Win Tun,
969,17,1562,1, Shan State, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
970,17,1562,1, U Sao Aung Myat, PERSON ,U Sao Aung Myat,PER,Shan State Government,,Other,U Sao Aung Myat,
971,17,1562,1, Kayan Township, PERSON ,,Other,,,Other,n/a,
972,17,1562,1, U Maung Maung Thein, PERSON ,U Maung Maung Thein,PER,Government of the Republic of the Union of Myanmar,,Other,U Maung Maung Thein,
973,17,1562,1, North - East Command Maj - Gen Aung Kyaw Zaw, ORG ,Maj-Gen Aung Kyaw Zaw,PER,Government of the Republic of the Union of Myanmar,,Other,Maj-Gen Aung Kyaw Zaw,
974,17,1562,1, Central East Command, ORG ,Maj-Gen Mya Tun Oo,PER,Government of the Republic of the Union of Myanmar,,Other,Maj-Gen Mya Tun Oo,
975,17,1562,1, Maj - Gen Zaw Win, PERSON ,Maj-Gen Zaw Win,PER,Government of the Republic of the Union of Myanmar,,Other,Maj-Gen Zaw Win,
976,17,1562,1, U Soe Tint, PERSON ,U Soe Tint,PER,,,Other,U Soe Tint,
977,17,1562,1, Aung Thu, PERSON ,Col Aung Thu.,PER,Shan State Government,,Other,Col Aung Thu.,
978,17,1562,2, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
979,17,1562,2, State Army, ORG ,,Other,,,Other,n/a,
980,17,1562,2, Party Central Committee, ORG ,,Other,,,Other,n/a,
981,17,1562,2, Sao Khay Tai, PERSON ,General Sao Khay Tai,PER,SSPP/SSA,,Other,General Sao Khay Tai,
982,17,1562,2, Sao Khin Min, PERSON ,Sao Khin Min,PER,SSPP/SSA,,Other,Sao Khin Min,
983,17,1562,2, Sao Khun Hsai, GPE ,Sao Khun Hsai,PER,SSPP/SSA,,Other,Sao Khun Hsai,
984,17,1562,2, Sao Khay Maung, GPE ,Sao Khay Maung,PER,SSPP/SSA,,Other,Sao Khay Maung,
985,17,1562,2, Sao Kyaw Hla, GPE ,Sao Kyaw Hla,PER,SSPP/SSA,,Other,Sao Kyaw Hla,
986,17,1562,2, Sao Htin Mein, GPE ,Sao Htin Mein,PER,SSPP/SSA,,Other,Sao Htin Mein,
987,17,1562,2, Sao Laung Khay, PERSON ,Sao Laung Khay,PER,SSPP/SSA,,Other,Sao Laung Khay,
988,17,1562,2, Sao Naw Leik, GPE ,,Other,,,Other,n/a,
989,17,1562,4, Shan State Minster Security, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
990,17,1562,4, Aung Thu, PERSON ,Col Aung Thu.,PER,Shan State Government,,Other,Col Aung Thu.,
991,17,1562,4, Grade, PERSON ,,Other,,,Other,n/a,
992,17,1562,4, North - East Command, ORG ,,Other,,,Other,n/a,
993,17,1562,4, General Staff, ORG ,,Other,,,Other,n/a,
994,17,1562,4, Grade, PERSON ,,Other,,,Other,n/a,
995,17,1562,4, Central East Command, ORG ,Maj-Gen Mya Tun Oo,PER,Government of the Republic of the Union of Myanmar,,Other,Maj-Gen Mya Tun Oo,
996,17,1562,4, Department Progress Border Areas National Races, ORG ,,Other,,,Other,n/a,
997,17,1562,4, State Advocate General, ORG ,,Other,,,Other,n/a,
998,17,1562,4, SSPP / Shan State Army Sao Khun Hsai, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
999,17,1562,4, Sao Khay Maung, GPE ,Sao Khay Maung,PER,SSPP/SSA,,Other,Sao Khay Maung,
1000,17,1562,4, Sao Kyaw, GPE ,,Other,,,Other,n/a,
1001,17,1562,4, Sao Htin Mein, PERSON ,Sao Htin Mein,PER,SSPP/SSA,,Other,Sao Htin Mein,
1002,17,1562,6, Tatmadaw, PERSON ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
1003,17,1562,6, SSPP / Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1004,17,1562,7, SSPP / Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1005,17,1562,7, Wanhai, GPE ,,Other,,,Other,n/a,
1006,17,1562,8, Taunggyi, GPE ,,Other,,,Other,n/a,
1007,17,1562,8, Lashio, GPE ,,Other,,,Other,n/a,
1008,17,1562,8, Kholan, GPE ,,Other,,,Other,n/a,
1009,17,1562,12, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
1010,17,1562,12, Shan State Progressive, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1011,17,1562,12, Party/ Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1012,17,1562,12, Sao Khay Tai, PERSON ,General Sao Khay Tai,PER,SSPP/SSA,,Other,General Sao Khay Tai,
1013,17,1562,14, Shan State, GPE ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1014,17,1562,14, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1015,17,1562,14, Taunggyi, GPE ,,Other,,,Other,n/a,
1016,17,1562,15, Panglong, ORG ,,Other,,,Other,n/a,
1017,17,1562,16, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1018,17,1562,19, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
1019,17,1562,19, U Thein Zaw, PERSON ,U Thein Zaw,PER,Government of the Republic of the Union of Myanmar,,Other,U Thein Zaw,
1020,17,1562,19, Sky Net TV, ORG ,,Other,,,Other,n/a,
1021,17,1562,19, SSPP / Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1022,17,1562,19, Sao Khay Tai, PERSON ,General Sao Khay Tai,PER,SSPP/SSA,,Other,General Sao Khay Tai,
1023,17,1562,19, Sao Khun Hsai, GPE ,Sao Khun Hsai,PER,SSPP/SSA,,Other,Sao Khun Hsai,
1024,18,1563,0, UWSA Government, ORG ,,Other,,,Other,n/a,
1025,18,1563,0, Group, ORG ,,Other,,,Other,n/a,
1026,18,1563,0, U Aung Thaung, PERSON ,U Aung Thaung,PER,Government of the Republic of the Union of Myanmar,,Other,U Aung Thaung,
1027,18,1563,0, Peacemaking Group, ORG ,,Other,,,Other,n/a,
1028,18,1563,0, U Shauk Min Lyan, ORG ,,Other,,,Other,n/a,
1029,18,1563,0, Pansang, GPE ,,Other,,,Other,n/a,
1030,18,1563,1, Lashio, GPE ,,Other,,,Other,n/a,
1031,18,1563,5, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1032,18,1563,6, Republic Union Myanmar, GPE ,,Other,,,Other,n/a,
1033,18,1563,7, State, ORG ,,Other,,,Other,n/a,
1034,18,1563,7, State, ORG ,,Other,,,Other,n/a,
